DayOfWeek,TimeOfDay,Season,CustomerZipCode,StoreZipCode,OrderedQty,ItemID,ShippingOption,HasDiscount,IsPeakSeason,IsWeekend,Distance,Inventory,FulfillmentSuccess
Sun,Evening,Fall,37032,6907,28,Item1,Overnight,FALSE,TRUE,TRUE,790.7436721,36,1
Mon,Afternoon,Fall,12577,1611,21,Item2,Expedited,FALSE,TRUE,TRUE,128.3506182,83,1
Fri,Evening,Fall,90026,3608,46,Item1,Overnight,TRUE,TRUE,FALSE,2518.925989,31,0
Fri,Night,Fall,32083,32544,13,Item2,Expedited,TRUE,FALSE,FALSE,267.7093357,75,1
Sun,Night,Spring,44644,98248,27,Item3,Overnight,TRUE,TRUE,FALSE,2080.11485,65,0
Tue,Morning,Summer,32301,73110,36,Item3,Standard,FALSE,TRUE,FALSE,835.4981293,66,0
Tue,Night,Winter,86401,47341,7,Item4,Standard,TRUE,FALSE,TRUE,1605.214402,98,1
Sat,Morning,Summer,39168,45866,22,Item3,Standard,FALSE,FALSE,FALSE,656.1024557,35,0
Sat,Evening,Summer,30088,98568,10,Item4,Overnight,FALSE,TRUE,TRUE,2220.91445,88,1
Fri,Night,Summer,59057,12417,39,Item4,Overnight,TRUE,FALSE,TRUE,1746.94629,21,0
Mon,Afternoon,Winter,61027,44445,15,Item4,Overnight,FALSE,FALSE,FALSE,482.6411134,73,1
Wed,Afternoon,Summer,21793,34472,15,Item2,Standard,FALSE,TRUE,TRUE,763.7885775,46,0
Wed,Afternoon,Winter,89425,65244,4,Item1,Overnight,FALSE,TRUE,FALSE,1326.717942,50,0
Sat,Evening,Winter,12764,59720,32,Item3,Overnight,TRUE,TRUE,TRUE,1838.975122,60,0
Mon,Evening,Spring,17768,35491,23,Item1,Standard,TRUE,TRUE,FALSE,860.3025125,55,0
Sat,Morning,Fall,76902,39461,6,Item3,Overnight,FALSE,FALSE,FALSE,706.6361784,66,0
Wed,Afternoon,Winter,61479,74747,24,Item3,Expedited,TRUE,TRUE,TRUE,619.69256,62,1
Sun,Morning,Fall,50240,54946,20,Item2,Overnight,TRUE,FALSE,FALSE,315.5680635,84,1
Sat,Morning,Summer,31004,70448,37,Item3,Standard,TRUE,FALSE,TRUE,407.5596141,69,0
Thu,Night,Fall,17038,76937,20,Item1,Expedited,TRUE,FALSE,FALSE,1454.623174,20,0
Sun,Night,Fall,19801,606,12,Item1,Standard,TRUE,TRUE,TRUE,1575.007108,91,0
Sat,Afternoon,Fall,73098,28789,33,Item3,Standard,TRUE,FALSE,FALSE,784.2668456,76,1
Fri,Evening,Summer,46930,73762,28,Item1,Standard,TRUE,TRUE,TRUE,747.2259896,35,0
Sat,Night,Summer,54534,39836,8,Item4,Expedited,FALSE,TRUE,TRUE,1053.712024,47,0
Fri,Evening,Winter,59258,43317,1,Item1,Expedited,TRUE,FALSE,FALSE,1214.860588,41,1
Mon,Morning,Winter,71106,53167,37,Item4,Standard,TRUE,TRUE,TRUE,775.2008004,60,0
Wed,Morning,Spring,73701,97471,22,Item4,Overnight,TRUE,FALSE,FALSE,1433.9338,95,1
Sun,Morning,Summer,93905,28909,6,Item1,Expedited,TRUE,TRUE,FALSE,2099.808556,38,0
Sun,Morning,Spring,21562,74558,21,Item4,Standard,FALSE,TRUE,TRUE,951.1753269,69,1
Tue,Afternoon,Summer,59317,94542,32,Item1,Overnight,TRUE,FALSE,FALSE,1001.91379,78,0
Tue,Morning,Fall,23461,59452,35,Item1,Standard,FALSE,FALSE,TRUE,1871.607595,88,0
Wed,Night,Spring,15423,68381,15,Item3,Expedited,TRUE,TRUE,FALSE,873.3510406,53,1
Tue,Morning,Spring,99820,96727,5,Item1,Expedited,TRUE,FALSE,TRUE,2800.592955,58,0
Sun,Evening,Spring,98340,63545,46,Item1,Overnight,TRUE,FALSE,TRUE,1548.252803,93,0
Sat,Night,Summer,70646,7071,48,Item3,Expedited,TRUE,TRUE,FALSE,1285.858374,26,0
Mon,Evening,Winter,5905,6019,6,Item2,Standard,FALSE,TRUE,TRUE,205.9077661,71,1
Mon,Evening,Spring,10009,38564,25,Item1,Standard,TRUE,FALSE,TRUE,705.9143798,79,1
Wed,Afternoon,Winter,91722,40361,46,Item2,Overnight,TRUE,TRUE,FALSE,1888.571296,71,0
Tue,Afternoon,Summer,29472,74643,40,Item2,Overnight,FALSE,TRUE,TRUE,1006.423827,98,1
Sat,Evening,Spring,25126,75680,29,Item3,Overnight,FALSE,TRUE,FALSE,865.9067896,43,0
Mon,Evening,Summer,5903,85619,7,Item2,Overnight,FALSE,TRUE,TRUE,2254.74867,45,0
Mon,Morning,Winter,11368,95665,40,Item2,Standard,FALSE,FALSE,FALSE,2466.412406,29,1
Thu,Night,Winter,92054,31002,13,Item4,Standard,FALSE,FALSE,TRUE,2007.179383,36,0
Thu,Morning,Spring,54928,79735,38,Item2,Standard,FALSE,FALSE,FALSE,1227.053499,97,1
Sun,Afternoon,Winter,26034,78543,18,Item3,Standard,TRUE,FALSE,FALSE,1403.660756,21,0
Mon,Afternoon,Fall,47348,73432,2,Item1,Overnight,TRUE,TRUE,FALSE,742.5122756,96,0
Wed,Morning,Fall,27053,95448,8,Item4,Expedited,TRUE,TRUE,TRUE,2312.642527,46,0
Fri,Night,Spring,7108,15071,11,Item3,Standard,FALSE,TRUE,TRUE,314.7937779,92,1
Fri,Evening,Summer,50476,89107,33,Item3,Expedited,TRUE,TRUE,TRUE,1287.111749,90,0
Sat,Morning,Summer,41835,64641,38,Item4,Overnight,FALSE,FALSE,FALSE,612.531262,67,0
Mon,Afternoon,Summer,92806,65708,48,Item4,Overnight,TRUE,TRUE,TRUE,1361.872438,93,0
Mon,Night,Fall,52254,90660,27,Item3,Expedited,TRUE,FALSE,FALSE,1575.450104,28,0
Sun,Afternoon,Winter,71295,28306,20,Item1,Overnight,TRUE,FALSE,TRUE,761.8049247,42,0
Mon,Night,Fall,60172,85723,12,Item2,Expedited,TRUE,TRUE,TRUE,1423.778859,90,0
Wed,Night,Winter,74080,21864,43,Item1,Standard,TRUE,TRUE,TRUE,1119.806956,92,0
Thu,Night,Fall,52551,53944,31,Item2,Overnight,FALSE,TRUE,FALSE,227.186573,46,0
Mon,Morning,Summer,11964,42712,27,Item1,Overnight,FALSE,TRUE,TRUE,776.9221001,90,0
Mon,Morning,Summer,76550,61531,32,Item4,Expedited,TRUE,TRUE,TRUE,805.1426452,62,0
Sun,Morning,Summer,55347,59201,10,Item4,Expedited,FALSE,TRUE,TRUE,622.0828165,26,0
Tue,Night,Spring,33175,38957,3,Item4,Expedited,TRUE,FALSE,TRUE,824.2753767,82,0
Sun,Night,Spring,26257,73939,45,Item3,Expedited,TRUE,TRUE,TRUE,1193.418617,63,1
Sun,Afternoon,Winter,15675,56032,27,Item3,Expedited,TRUE,FALSE,FALSE,751.1669887,58,0
Wed,Evening,Spring,16334,96790,35,Item2,Overnight,FALSE,FALSE,TRUE,4616.246349,59,0
Sat,Morning,Fall,40059,92104,31,Item4,Expedited,TRUE,FALSE,FALSE,1804.608498,26,1
Mon,Night,Fall,18245,48917,15,Item3,Standard,FALSE,FALSE,FALSE,461.4144641,89,1
Sun,Afternoon,Winter,48818,36786,16,Item3,Expedited,FALSE,FALSE,FALSE,761.4105895,44,0
Sun,Afternoon,Winter,53002,40241,13,Item4,Overnight,TRUE,TRUE,FALSE,384.9303609,78,1
Tue,Afternoon,Summer,17225,10154,49,Item1,Standard,FALSE,TRUE,TRUE,210.3158404,32,0
Sun,Morning,Spring,23909,16433,35,Item4,Overnight,TRUE,TRUE,TRUE,320.1247012,81,1
Fri,Morning,Summer,75407,62917,11,Item2,Expedited,TRUE,FALSE,FALSE,541.0303971,27,1
Sat,Evening,Spring,36571,73755,21,Item4,Overnight,FALSE,FALSE,FALSE,704.8364876,64,0
Mon,Afternoon,Spring,13485,52533,11,Item1,Overnight,FALSE,FALSE,TRUE,872.2564562,37,1
Mon,Morning,Winter,10031,54827,30,Item1,Expedited,TRUE,TRUE,FALSE,946.2323984,79,1
Tue,Afternoon,Summer,26422,78572,48,Item4,Overnight,FALSE,TRUE,FALSE,1374.085212,79,0
Wed,Night,Summer,78022,63755,35,Item3,Overnight,TRUE,TRUE,FALSE,804.1751311,21,1
Mon,Afternoon,Spring,72401,48620,22,Item1,Overnight,TRUE,TRUE,TRUE,641.0622802,85,0
Fri,Evening,Spring,33461,57052,38,Item2,Standard,FALSE,TRUE,TRUE,1516.324359,33,0
Mon,Morning,Winter,12498,34602,31,Item3,Overnight,TRUE,TRUE,FALSE,1041.221145,67,0
Fri,Night,Fall,14519,79363,14,Item2,Expedited,FALSE,TRUE,TRUE,1481.894739,75,0
Sat,Morning,Summer,27201,90067,24,Item2,Expedited,TRUE,TRUE,TRUE,2190.208481,31,0
Sat,Night,Summer,32128,25185,49,Item2,Overnight,TRUE,TRUE,TRUE,630.0198432,74,0
Thu,Afternoon,Winter,52623,55927,32,Item2,Expedited,TRUE,TRUE,TRUE,232.8871343,47,0
Thu,Afternoon,Winter,14456,77866,36,Item1,Standard,TRUE,FALSE,TRUE,1357.824467,23,0
Fri,Evening,Summer,86438,2903,32,Item3,Expedited,FALSE,FALSE,TRUE,2335.448228,55,0
Wed,Evening,Summer,37753,80305,15,Item4,Expedited,TRUE,FALSE,FALSE,1236.94091,69,0
Mon,Night,Spring,65609,37350,43,Item1,Overnight,TRUE,TRUE,FALSE,395.7931539,22,0
Sun,Evening,Fall,15827,92339,35,Item3,Standard,FALSE,TRUE,TRUE,2134.467458,20,1
Mon,Evening,Summer,21542,29856,3,Item4,Standard,TRUE,TRUE,TRUE,444.9404074,36,1
Thu,Evening,Winter,12118,1752,16,Item4,Expedited,FALSE,TRUE,TRUE,117.2488834,90,1
Sun,Evening,Spring,93270,75414,5,Item1,Expedited,TRUE,FALSE,TRUE,1290.00584,81,0
Fri,Afternoon,Spring,25446,88419,21,Item3,Overnight,FALSE,TRUE,FALSE,1395.339595,67,0
Sun,Evening,Winter,43541,45420,10,Item2,Overnight,TRUE,TRUE,FALSE,110.3485751,81,1
Mon,Afternoon,Winter,54968,31041,19,Item2,Standard,FALSE,FALSE,TRUE,836.0931913,88,1
Mon,Afternoon,Spring,55311,74727,25,Item4,Overnight,TRUE,FALSE,TRUE,775.6312161,38,1
Wed,Morning,Winter,17820,75850,4,Item1,Standard,FALSE,TRUE,FALSE,1276.893085,53,0
Tue,Afternoon,Spring,97476,55992,29,Item1,Standard,FALSE,TRUE,FALSE,1581.772068,68,0
Sun,Afternoon,Winter,40734,59255,19,Item2,Expedited,TRUE,FALSE,TRUE,1323.540028,99,0
Thu,Evening,Spring,33973,58258,43,Item1,Standard,FALSE,FALSE,FALSE,1701.421247,66,0
Thu,Afternoon,Summer,16657,78737,2,Item1,Standard,TRUE,FALSE,TRUE,1312.062835,69,0
Tue,Night,Summer,3841,56461,10,Item3,Standard,TRUE,FALSE,TRUE,1188.277557,45,0
Mon,Evening,Winter,47712,29335,43,Item3,Standard,FALSE,TRUE,TRUE,391.9708206,75,0
Wed,Evening,Fall,43340,6901,25,Item4,Expedited,TRUE,TRUE,TRUE,520.5854858,97,0
Wed,Evening,Summer,11516,79743,20,Item3,Overnight,TRUE,TRUE,TRUE,1737.808099,33,1
Thu,Morning,Spring,19609,21076,48,Item1,Overnight,FALSE,FALSE,FALSE,88.83495431,97,1
Wed,Evening,Fall,39629,75959,19,Item2,Standard,TRUE,TRUE,FALSE,199.2459659,44,1
Sat,Afternoon,Spring,8245,19022,23,Item2,Overnight,FALSE,TRUE,FALSE,54.53096375,23,0
Tue,Night,Spring,47037,30013,24,Item2,Overnight,FALSE,FALSE,FALSE,388.4913811,98,1
Mon,Evening,Summer,26293,79051,11,Item4,Standard,FALSE,TRUE,FALSE,1226.920276,51,0
Sat,Evening,Winter,11419,24943,46,Item2,Standard,FALSE,FALSE,FALSE,418.157381,97,1
Tue,Night,Winter,2481,51523,34,Item3,Overnight,TRUE,FALSE,TRUE,1265.754452,84,1
Fri,Evening,Spring,44445,1505,28,Item3,Expedited,TRUE,TRUE,FALSE,470.7167188,80,1
Sun,Morning,Summer,28216,56310,5,Item1,Overnight,FALSE,TRUE,TRUE,1004.795232,39,0
Thu,Afternoon,Spring,68769,90062,5,Item4,Standard,FALSE,TRUE,TRUE,1247.343629,93,0
Wed,Night,Fall,97419,51552,21,Item2,Overnight,FALSE,FALSE,FALSE,1437.368843,29,0
Fri,Night,Spring,54964,39183,12,Item1,Overnight,FALSE,FALSE,FALSE,799.6227283,53,0
Wed,Morning,Summer,78659,72426,4,Item2,Expedited,FALSE,FALSE,TRUE,565.6490734,80,0
Sat,Afternoon,Spring,47016,15359,49,Item2,Overnight,TRUE,TRUE,FALSE,248.0663446,46,0
Mon,Morning,Summer,43340,25827,42,Item1,Overnight,TRUE,FALSE,TRUE,227.0435692,59,0
Mon,Afternoon,Winter,94901,46510,20,Item3,Standard,FALSE,FALSE,TRUE,1947.622494,84,0
Mon,Morning,Summer,39054,55943,38,Item1,Expedited,FALSE,FALSE,TRUE,759.733058,52,0
Wed,Evening,Fall,32044,23872,25,Item4,Overnight,TRUE,TRUE,TRUE,554.5852785,87,0
Fri,Morning,Summer,74459,65584,14,Item1,Overnight,FALSE,FALSE,FALSE,245.1041526,90,1
Mon,Night,Fall,7757,37614,11,Item2,Standard,FALSE,FALSE,TRUE,530.1577905,28,1
Fri,Night,Fall,25306,28763,32,Item3,Standard,FALSE,FALSE,TRUE,250.2189183,35,0
Wed,Night,Spring,25559,72828,11,Item1,Expedited,FALSE,TRUE,TRUE,668.57377,24,0
Sat,Morning,Fall,4109,68856,18,Item3,Expedited,TRUE,TRUE,TRUE,1504.97943,42,0
Fri,Night,Summer,12883,46034,27,Item3,Expedited,TRUE,TRUE,FALSE,691.6638702,62,1
Sat,Night,Winter,51453,49728,18,Item3,Standard,TRUE,FALSE,TRUE,550.1867955,76,0
Wed,Evening,Summer,15771,26301,23,Item3,Standard,FALSE,TRUE,TRUE,129.5351021,70,1
Wed,Evening,Winter,58329,56031,11,Item2,Standard,FALSE,TRUE,TRUE,450.5506135,32,1
Thu,Afternoon,Fall,36542,43010,21,Item2,Standard,FALSE,TRUE,TRUE,710.184349,43,0
Wed,Afternoon,Spring,39046,8327,44,Item2,Expedited,FALSE,FALSE,TRUE,955.8417915,30,0
Wed,Afternoon,Fall,25405,72333,5,Item2,Expedited,TRUE,TRUE,TRUE,794.8617046,71,0
Tue,Morning,Fall,58259,66503,23,Item2,Expedited,FALSE,TRUE,FALSE,608.880352,36,0
Mon,Afternoon,Winter,54656,23076,41,Item4,Standard,TRUE,FALSE,FALSE,880.1509157,56,0
Thu,Morning,Summer,30137,5077,25,Item4,Standard,FALSE,FALSE,FALSE,941.8562299,32,0
Sun,Morning,Spring,41831,28356,41,Item1,Standard,TRUE,TRUE,TRUE,274.8684601,81,0
Thu,Afternoon,Spring,45681,84765,10,Item3,Standard,FALSE,FALSE,FALSE,1659.801984,27,0
Thu,Afternoon,Spring,61749,90822,22,Item4,Overnight,TRUE,FALSE,FALSE,1651.11257,75,0
Sun,Morning,Spring,10007,52232,19,Item2,Expedited,TRUE,FALSE,FALSE,952.6890372,89,0
Tue,Evening,Summer,29928,45405,1,Item3,Expedited,FALSE,FALSE,FALSE,560.9240978,63,0
Sat,Night,Spring,64152,14750,7,Item2,Overnight,FALSE,TRUE,FALSE,829.1865104,79,0
Wed,Night,Winter,15143,39666,4,Item2,Expedited,FALSE,FALSE,FALSE,862.1533456,60,0
Mon,Night,Winter,66541,13403,1,Item1,Standard,TRUE,TRUE,TRUE,1107.563973,40,0
Fri,Evening,Spring,55927,75550,15,Item3,Expedited,FALSE,TRUE,TRUE,735.2633151,61,0
Sun,Morning,Spring,55944,54824,40,Item2,Standard,TRUE,FALSE,FALSE,103.1779993,93,1
Sat,Afternoon,Summer,66106,21250,12,Item2,Standard,TRUE,TRUE,TRUE,961.7551198,93,0
Sun,Morning,Summer,6023,50593,22,Item1,Standard,TRUE,FALSE,FALSE,1134.54043,48,0
Wed,Morning,Spring,79530,72396,22,Item3,Overnight,FALSE,TRUE,FALSE,557.3886449,99,1
Tue,Afternoon,Summer,5732,67579,47,Item4,Expedited,FALSE,FALSE,TRUE,1353.319143,84,0
Sun,Evening,Fall,49639,38368,17,Item3,Standard,FALSE,FALSE,FALSE,597.1259058,36,0
Wed,Night,Spring,89010,96826,29,Item2,Expedited,FALSE,TRUE,FALSE,2620.190913,49,1
Wed,Night,Summer,46766,56737,46,Item4,Overnight,TRUE,FALSE,TRUE,747.4457812,45,0
Tue,Morning,Winter,28387,27592,14,Item1,Expedited,FALSE,FALSE,TRUE,47.48206484,72,1
Thu,Evening,Spring,72111,78005,20,Item1,Expedited,TRUE,TRUE,TRUE,586.1578067,38,0
Thu,Night,Spring,4941,18065,48,Item2,Expedited,FALSE,FALSE,TRUE,412.7470779,72,0
Mon,Evening,Winter,97336,36048,33,Item3,Expedited,FALSE,FALSE,FALSE,2179.764193,36,0
Mon,Afternoon,Winter,47802,91108,43,Item2,Overnight,TRUE,FALSE,FALSE,1728.020002,65,1
Thu,Morning,Summer,71722,92570,15,Item3,Expedited,FALSE,TRUE,TRUE,1383.962912,72,0
Sat,Morning,Winter,43232,97304,12,Item1,Standard,TRUE,TRUE,TRUE,2057.587054,83,0
Fri,Evening,Fall,49919,21017,40,Item2,Overnight,TRUE,FALSE,FALSE,782.9892984,64,0
Wed,Night,Spring,26426,16823,20,Item2,Expedited,FALSE,FALSE,FALSE,186.0573006,68,1
Fri,Evening,Fall,4535,72628,30,Item4,Expedited,FALSE,FALSE,FALSE,1369.213324,38,0
Wed,Afternoon,Summer,70360,48095,38,Item2,Standard,TRUE,TRUE,FALSE,1007.687964,90,0
Thu,Night,Winter,91913,16259,3,Item3,Overnight,FALSE,TRUE,TRUE,2135.426472,84,0
Mon,Night,Spring,61606,45657,28,Item4,Overnight,FALSE,FALSE,FALSE,362.7817984,56,1
Sat,Evening,Winter,27986,62045,26,Item3,Standard,TRUE,TRUE,TRUE,776.4570714,89,1
Mon,Afternoon,Winter,41031,62312,30,Item4,Expedited,TRUE,TRUE,FALSE,372.1010041,45,0
Fri,Night,Summer,59803,90021,13,Item1,Expedited,TRUE,TRUE,TRUE,908.1845086,21,1
Mon,Morning,Summer,58575,19979,13,Item3,Overnight,FALSE,FALSE,FALSE,1393.054041,78,0
Thu,Afternoon,Summer,91202,19029,2,Item3,Overnight,FALSE,TRUE,TRUE,2378.100116,24,0
Sat,Night,Summer,76936,50519,37,Item2,Expedited,FALSE,TRUE,TRUE,900.6148398,56,0
Fri,Evening,Spring,3462,12752,49,Item1,Standard,TRUE,FALSE,TRUE,156.3311095,50,0
Sat,Night,Fall,49618,5454,38,Item4,Standard,FALSE,FALSE,TRUE,619.282887,95,0
Wed,Morning,Fall,69155,93626,2,Item4,Expedited,FALSE,FALSE,TRUE,1019.123514,67,1
Mon,Afternoon,Spring,54021,97523,36,Item1,Standard,TRUE,FALSE,FALSE,1551.490297,25,0
Sat,Night,Winter,82944,92019,26,Item2,Overnight,FALSE,FALSE,FALSE,674.4590657,34,0
Tue,Morning,Spring,39836,79918,11,Item3,Expedited,FALSE,TRUE,FALSE,1259.787372,34,0
Mon,Night,Fall,93434,44811,8,Item3,Standard,TRUE,TRUE,FALSE,2080.7741,80,0
Wed,Night,Fall,87824,61615,44,Item2,Standard,FALSE,TRUE,FALSE,1162.620685,35,0
Sat,Afternoon,Spring,30420,961,40,Item4,Overnight,TRUE,FALSE,FALSE,1379.559007,39,1
Fri,Evening,Summer,10952,80227,43,Item2,Overnight,FALSE,TRUE,FALSE,1626.069165,96,0
Wed,Evening,Winter,24347,21154,22,Item3,Expedited,FALSE,FALSE,TRUE,297.83107,63,1
Tue,Morning,Spring,35616,95645,20,Item1,Overnight,TRUE,FALSE,TRUE,1878.280496,61,0
Sat,Morning,Fall,47141,69347,8,Item4,Overnight,FALSE,TRUE,FALSE,935.7795715,65,0
Sun,Morning,Summer,52768,71008,29,Item2,Expedited,FALSE,FALSE,TRUE,661.9656459,53,1
Sun,Afternoon,Winter,53554,33764,40,Item3,Standard,TRUE,TRUE,TRUE,1119.335659,83,0
Thu,Evening,Fall,12203,92325,26,Item4,Overnight,FALSE,TRUE,TRUE,2390.971369,48,0
Mon,Morning,Winter,85541,32681,30,Item2,Expedited,TRUE,TRUE,TRUE,1734.432928,22,1
Fri,Morning,Summer,47634,33065,17,Item1,Overnight,TRUE,TRUE,FALSE,900.8280112,28,0
Thu,Night,Fall,4737,53073,20,Item4,Overnight,FALSE,TRUE,FALSE,918.103361,94,0
Sat,Night,Summer,53947,73565,16,Item1,Standard,FALSE,TRUE,FALSE,818.2370424,94,0
Sun,Morning,Spring,92285,10986,46,Item3,Overnight,FALSE,TRUE,FALSE,2344.263324,44,0
Sun,Night,Spring,7050,94706,43,Item4,Overnight,TRUE,TRUE,TRUE,2542.368619,61,0
Sun,Night,Winter,5456,44714,7,Item1,Overnight,TRUE,TRUE,FALSE,473.1170326,65,1
Sat,Night,Summer,46065,48218,16,Item2,Standard,TRUE,TRUE,TRUE,220.8545763,92,1
Sun,Afternoon,Summer,62940,4945,45,Item1,Overnight,TRUE,FALSE,FALSE,1124.164913,78,0
Wed,Morning,Winter,58062,13788,47,Item3,Expedited,FALSE,FALSE,TRUE,1174.405781,40,0
Sat,Morning,Winter,77303,66008,48,Item2,Expedited,FALSE,TRUE,TRUE,644.7872244,93,0
Fri,Night,Winter,54004,52580,27,Item1,Standard,TRUE,FALSE,TRUE,289.0696326,41,0
Thu,Afternoon,Spring,86538,36766,23,Item4,Standard,TRUE,TRUE,TRUE,1321.131391,48,0
Fri,Night,Winter,86034,44640,24,Item1,Standard,TRUE,TRUE,FALSE,1601.948847,82,1
Tue,Afternoon,Spring,38622,74963,9,Item4,Overnight,FALSE,TRUE,FALSE,253.1760474,92,1
Sun,Morning,Winter,49886,25267,35,Item4,Standard,FALSE,FALSE,TRUE,578.3965731,80,0
Tue,Night,Summer,60119,75855,20,Item1,Expedited,FALSE,FALSE,FALSE,819.423046,83,0
Mon,Morning,Summer,61761,38334,37,Item3,Expedited,TRUE,FALSE,FALSE,357.6168716,88,1
Mon,Afternoon,Winter,62926,22718,42,Item4,Overnight,TRUE,TRUE,FALSE,620.6084905,59,0
Tue,Evening,Winter,55412,41144,17,Item3,Overnight,TRUE,TRUE,TRUE,696.8044523,94,0
Sat,Afternoon,Spring,54416,50845,47,Item4,Overnight,FALSE,FALSE,TRUE,392.0053802,20,0
Fri,Evening,Fall,56547,4473,31,Item4,Overnight,FALSE,FALSE,TRUE,1337.620135,84,1
Tue,Morning,Spring,73014,68831,8,Item1,Expedited,TRUE,TRUE,TRUE,382.3020189,81,1
Mon,Morning,Summer,57555,12964,15,Item4,Expedited,TRUE,TRUE,TRUE,1343.775464,73,1
Tue,Night,Winter,90037,48324,31,Item2,Standard,FALSE,TRUE,TRUE,1965.928649,79,1
Sat,Evening,Summer,54485,24202,30,Item1,Overnight,TRUE,FALSE,TRUE,704.1814728,65,0
Tue,Afternoon,Fall,2838,63138,46,Item2,Expedited,FALSE,FALSE,TRUE,1005.638026,24,0
Fri,Morning,Spring,76627,26062,20,Item2,Expedited,TRUE,FALSE,TRUE,1095.921348,41,0
Thu,Evening,Summer,58238,30805,39,Item4,Standard,TRUE,FALSE,FALSE,1325.806542,72,0
Sat,Afternoon,Spring,95206,56220,12,Item3,Expedited,TRUE,FALSE,TRUE,1378.703473,89,0
Mon,Evening,Winter,8032,93251,49,Item1,Expedited,FALSE,TRUE,FALSE,2436.263525,51,1
Fri,Afternoon,Summer,25879,35057,17,Item3,Overnight,FALSE,TRUE,TRUE,420.7495466,30,0
Tue,Afternoon,Fall,61834,77802,42,Item1,Standard,TRUE,TRUE,TRUE,817.1310568,29,0
Tue,Afternoon,Spring,1128,78956,30,Item2,Overnight,TRUE,FALSE,FALSE,1604.881583,58,1
Thu,Afternoon,Spring,15771,26278,29,Item4,Overnight,FALSE,FALSE,TRUE,149.0729685,50,0
Mon,Evening,Fall,93668,1104,19,Item4,Standard,FALSE,FALSE,TRUE,2540.876789,31,0
Mon,Evening,Summer,37764,25202,46,Item4,Standard,TRUE,FALSE,TRUE,188.7364779,99,1
Wed,Night,Summer,13790,23844,11,Item3,Overnight,FALSE,FALSE,TRUE,386.3150979,57,1
Mon,Evening,Spring,39183,19003,34,Item4,Overnight,TRUE,TRUE,TRUE,1007.811654,86,1
Thu,Evening,Fall,62443,4964,7,Item4,Overnight,TRUE,FALSE,FALSE,999.9684767,85,0
Sun,Night,Spring,35646,3743,44,Item3,Overnight,FALSE,FALSE,FALSE,1010.052703,71,1
Wed,Evening,Spring,89429,24834,34,Item3,Standard,FALSE,TRUE,FALSE,2023.829306,24,0
Wed,Afternoon,Winter,58554,20121,20,Item4,Expedited,FALSE,FALSE,FALSE,1303.710184,30,0
Tue,Morning,Summer,56136,48755,38,Item4,Standard,TRUE,FALSE,FALSE,652.0820782,44,0
Tue,Morning,Summer,53233,44659,24,Item2,Expedited,FALSE,TRUE,FALSE,358.7908166,54,1
Mon,Night,Winter,28587,73567,10,Item4,Standard,TRUE,TRUE,FALSE,1214.676039,54,0
Wed,Evening,Summer,8880,64420,32,Item3,Overnight,FALSE,FALSE,FALSE,1035.042756,41,0
Tue,Evening,Summer,55372,27969,15,Item1,Expedited,FALSE,TRUE,FALSE,1036.411075,56,0
Thu,Night,Summer,59917,93932,37,Item4,Standard,TRUE,TRUE,TRUE,943.5887326,74,0
Tue,Morning,Fall,80860,77565,20,Item1,Standard,TRUE,TRUE,TRUE,853.5977485,94,0
Sat,Afternoon,Winter,77865,75778,3,Item4,Standard,TRUE,TRUE,FALSE,80.37205506,91,1
Sat,Evening,Spring,99171,61747,37,Item4,Overnight,TRUE,FALSE,FALSE,1471.49064,83,0
Tue,Night,Fall,55001,65254,40,Item2,Standard,TRUE,TRUE,FALSE,392.8090062,39,0
Wed,Afternoon,Spring,6488,64776,8,Item4,Standard,TRUE,TRUE,FALSE,1107.788752,23,1
Sun,Night,Winter,57551,15676,40,Item3,Overnight,FALSE,TRUE,TRUE,1160.577008,37,1
Sun,Night,Winter,17080,78391,44,Item4,Expedited,FALSE,TRUE,TRUE,1463.506916,70,1
Wed,Night,Winter,93204,95825,23,Item1,Expedited,TRUE,TRUE,FALSE,199.2474289,87,1
Fri,Morning,Summer,46807,59055,40,Item4,Overnight,TRUE,FALSE,TRUE,1275.207115,39,0
Sun,Morning,Fall,30178,17562,11,Item3,Expedited,FALSE,FALSE,TRUE,635.1860421,28,0
Sat,Night,Winter,54486,97009,46,Item4,Standard,FALSE,TRUE,TRUE,1612.154237,99,1
Thu,Evening,Spring,28480,36558,8,Item1,Standard,TRUE,TRUE,TRUE,635.8821352,45,0
Wed,Afternoon,Summer,76104,85298,29,Item4,Expedited,TRUE,TRUE,FALSE,834.6642572,44,0
Mon,Evening,Summer,32547,91790,30,Item2,Expedited,FALSE,FALSE,TRUE,1836.015225,87,1
Sat,Morning,Fall,53502,61046,10,Item4,Expedited,TRUE,TRUE,FALSE,47.34632443,60,1
Thu,Afternoon,Fall,96743,33991,39,Item1,Overnight,FALSE,TRUE,TRUE,4633.242691,78,0
Thu,Night,Fall,71961,76006,28,Item1,Expedited,TRUE,TRUE,TRUE,224.8953305,64,1
Wed,Evening,Summer,75042,48326,49,Item1,Overnight,TRUE,FALSE,TRUE,992.9325245,60,0
Thu,Evening,Winter,30609,87044,36,Item2,Expedited,FALSE,TRUE,FALSE,1322.370357,57,1
Wed,Night,Spring,36861,68321,13,Item4,Overnight,TRUE,TRUE,TRUE,752.256618,38,0
Sun,Evening,Winter,91770,86313,32,Item1,Overnight,FALSE,FALSE,FALSE,322.8673219,33,1
